id,name_x,artist,album,release_date,duration_ms_x,added_at,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,time_signature
5cjsgbZ8tZYD4f0LNpApnf,Swim In The Light,Kid Cudi,"Passion, Pain & Demon Slayin'",2016-12-16,269226,2018-07-28 13:24:27+00:00,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",0.357,0.377,2,-10.723,1,0.0428,0.61,0.371,0.11,0.116,165.208,audio_features,spotify:track:5cjsgbZ8tZYD4f0LNpApnf,https://api.spotify.com/v1/tracks/5cjsgbZ8tZYD4f0LNpApnf,https://api.spotify.com/v1/audio-analysis/5cjsgbZ8tZYD4f0LNpApnf,3
62Mre4mWZkOGjau4UQtFUV,The Guide,Kid Cudi,"Passion, Pain & Demon Slayin'",2016-12-16,306440,2018-07-28 13:24:27+00:00,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",0.76,0.528,10,-11.438,0,0.0718,0.747,0.0157,0.0965,0.571,119.989,audio_features,spotify:track:62Mre4mWZkOGjau4UQtFUV,https://api.spotify.com/v1/tracks/62Mre4mWZkOGjau4UQtFUV,https://api.spotify.com/v1/audio-analysis/62Mre4mWZkOGjau4UQtFUV,4
6WSBZroxQaO3FYEpT2ACFH,Baptized In Fire,Kid Cudi,"Passion, Pain & Demon Slayin'",2016-12-16,285520,2018-07-28 13:24:27+00:00,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",0.673,0.61,4,-8.386,0,0.191,0.606,0.0177,0.116,0.759,152.062,audio_features,spotify:track:6WSBZroxQaO3FYEpT2ACFH,https://api.spotify.com/v1/tracks/6WSBZroxQaO3FYEpT2ACFH,https://api.spotify.com/v1/audio-analysis/6WSBZroxQaO3FYEpT2ACFH,4
6fXMuxRTO9vdrsAcbO3X5x,Mature Nature,Kid Cudi,"Passion, Pain & Demon Slayin'",2016-12-16,235080,2018-07-28 13:24:27+00:00,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",0.593,0.466,9,-9.978,1,0.0271,0.23,0.661,0.0738,0.336,106.007,audio_features,spotify:track:6fXMuxRTO9vdrsAcbO3X5x,https://api.spotify.com/v1/tracks/6fXMuxRTO9vdrsAcbO3X5x,https://api.spotify.com/v1/audio-analysis/6fXMuxRTO9vdrsAcbO3X5x,4
7iqsSrwZqc8vpdvbyK74pQ,The Commander,Kid Cudi,"Passion, Pain & Demon Slayin'",2016-12-16,256440,2018-07-28 13:24:27+00:00,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",0.557,0.797,0,-6.171,1,0.0347,0.0112,0.00136,0.158,0.26,155.983,audio_features,spotify:track:7iqsSrwZqc8vpdvbyK74pQ,https://api.spotify.com/v1/tracks/7iqsSrwZqc8vpdvbyK74pQ,https://api.spotify.com/v1/audio-analysis/7iqsSrwZqc8vpdvbyK74pQ,3
03jaD8yizTrRPD4KPB2dZ5,The Diff'rence,J Dilla,Donuts,2006-02-07,112493,2018-07-05 20:12:52+00:00,"['alternative hip hop', 'detroit hip hop', 'hip hop', 'instrumental hip hop']",0.447,0.69,2,-6.733,1,0.0673,0.0188,0.613,0.264,0.646,99.263,audio_features,spotify:track:03jaD8yizTrRPD4KPB2dZ5,https://api.spotify.com/v1/tracks/03jaD8yizTrRPD4KPB2dZ5,https://api.spotify.com/v1/audio-analysis/03jaD8yizTrRPD4KPB2dZ5,4
0A5WLrIZFcGj47TpeWoDRg,People,J Dilla,Donuts,2006-02-07,83986,2018-07-05 20:12:52+00:00,"['alternative hip hop', 'detroit hip hop', 'hip hop', 'instrumental hip hop']",0.739,0.598,4,-12.124,0,0.217,0.535,0.58,0.107,0.53,97.53,audio_features,spotify:track:0A5WLrIZFcGj47TpeWoDRg,https://api.spotify.com/v1/tracks/0A5WLrIZFcGj47TpeWoDRg,https://api.spotify.com/v1/audio-analysis/0A5WLrIZFcGj47TpeWoDRg,4
0j02Ya49k7gkbYy78yy3cF,Last Donut Of The Night,J Dilla,Donuts,2006-02-07,99600,2018-07-05 20:12:52+00:00,"['alternative hip hop', 'detroit hip hop', 'hip hop', 'instrumental hip hop']",0.536,0.662,10,-7.384,0,0.385,0.375,0.466,0.444,0.472,80.727,audio_features,spotify:track:0j02Ya49k7gkbYy78yy3cF,https://api.spotify.com/v1/tracks/0j02Ya49k7gkbYy78yy3cF,https://api.spotify.com/v1/audio-analysis/0j02Ya49k7gkbYy78yy3cF,4
1M8TAaFGDXc5xc3KmysSUx,Stop,J Dilla,Donuts,2006-02-07,99026,2018-07-05 20:12:52+00:00,"['alternative hip hop', 'detroit hip hop', 'hip hop', 'instrumental hip hop']",0.413,0.753,6,-7.692,0,0.188,0.203,0.0204,0.647,0.471,85.899,audio_features,spotify:track:1M8TAaFGDXc5xc3KmysSUx,https://api.spotify.com/v1/tracks/1M8TAaFGDXc5xc3KmysSUx,https://api.spotify.com/v1/audio-analysis/1M8TAaFGDXc5xc3KmysSUx,3
1VJx0HJDOmjLyZJUHmawx4,Lightworks,J Dilla,Donuts,2006-02-07,115280,2018-07-05 20:12:52+00:00,"['alternative hip hop', 'detroit hip hop', 'hip hop', 'instrumental hip hop']",0.451,0.775,2,-6.983,1,0.379,0.497,0.00335,0.198,0.278,93.315,audio_features,spotify:track:1VJx0HJDOmjLyZJUHmawx4,https://api.spotify.com/v1/tracks/1VJx0HJDOmjLyZJUHmawx4,https://api.spotify.com/v1/audio-analysis/1VJx0HJDOmjLyZJUHmawx4,4
1xqHPemWLZXnUqiR6Yn9TQ,Hi.,J Dilla,Donuts,2006-02-07,76720,2018-07-05 20:12:52+00:00,"['alternative hip hop', 'detroit hip hop', 'hip hop', 'instrumental hip hop']",0.327,0.313,5,-8.554,1,0.0449,0.0292,0.196,0.199,0.258,81.682,audio_features,spotify:track:1xqHPemWLZXnUqiR6Yn9TQ,https://api.spotify.com/v1/tracks/1xqHPemWLZXnUqiR6Yn9TQ,https://api.spotify.com/v1/audio-analysis/1xqHPemWLZXnUqiR6Yn9TQ,4
22zhMwp65wiqxdRcK2EnLn,Thunder,J Dilla,Donuts,2006-02-07,54160,2018-07-05 20:12:52+00:00,"['alternative hip hop', 'detroit hip hop', 'hip hop', 'instrumental hip hop']",0.574,0.595,1,-8.957,1,0.109,0.000214,0.67,0.309,0.61,188.484,audio_features,spotify:track:22zhMwp65wiqxdRcK2EnLn,https://api.spotify.com/v1/tracks/22zhMwp65wiqxdRcK2EnLn,https://api.spotify.com/v1/audio-analysis/22zhMwp65wiqxdRcK2EnLn,4
2GOIBMoUGSpWsGQfrP2Dka,Glazed,J Dilla,Donuts,2006-02-07,81133,2018-07-05 20:12:52+00:00,"['alternative hip hop', 'detroit hip hop', 'hip hop', 'instrumental hip hop']",0.224,0.802,10,-8.151,0,0.626,0.0045,0.166,0.198,0.653,190.463,audio_features,spotify:track:2GOIBMoUGSpWsGQfrP2Dka,https://api.spotify.com/v1/tracks/2GOIBMoUGSpWsGQfrP2Dka,https://api.spotify.com/v1/audio-analysis/2GOIBMoUGSpWsGQfrP2Dka,4
2WjBQO7s3krFXOuM0t4p9H,The Factory,J Dilla,Donuts,2006-02-07,83786,2018-07-05 20:12:52+00:00,"['alternative hip hop', 'detroit hip hop', 'hip hop', 'instrumental hip hop']",0.783,0.464,1,-6.759,1,0.317,0.244,0.0397,0.124,0.68,95.814,audio_features,spotify:track:2WjBQO7s3krFXOuM0t4p9H,https://api.spotify.com/v1/tracks/2WjBQO7s3krFXOuM0t4p9H,https://api.spotify.com/v1/audio-analysis/2WjBQO7s3krFXOuM0t4p9H,4
2mcQARPwxc3OIYqU5ocCXG,The New,J Dilla,Donuts,2006-02-07,49893,2018-07-05 20:12:52+00:00,"['alternative hip hop', 'detroit hip hop', 'hip hop', 'instrumental hip hop']",0.295,0.89,0,-5.966,0,0.657,0.000684,0.00919,0.36,0.659,175.132,audio_features,spotify:track:2mcQARPwxc3OIYqU5ocCXG,https://api.spotify.com/v1/tracks/2mcQARPwxc3OIYqU5ocCXG,https://api.spotify.com/v1/audio-analysis/2mcQARPwxc3OIYqU5ocCXG,4
2muINSxRnFSMYwYVJReuaf,U-Love,J Dilla,Donuts,2006-02-07,60866,2018-07-05 20:12:52+00:00,"['alternative hip hop', 'detroit hip hop', 'hip hop', 'instrumental hip hop']",0.47,0.792,5,-6.242,0,0.411,0.74,3.3e-05,0.708,0.559,180.685,audio_features,spotify:track:2muINSxRnFSMYwYVJReuaf,https://api.spotify.com/v1/tracks/2muINSxRnFSMYwYVJReuaf,https://api.spotify.com/v1/audio-analysis/2muINSxRnFSMYwYVJReuaf,4
3T3oG6g4aTqPzvy8bAD6Kw,Welcome To The Show,J Dilla,Donuts,2006-02-07,71666,2018-07-05 20:12:52+00:00,"['alternative hip hop', 'detroit hip hop', 'hip hop', 'instrumental hip hop']",0.288,0.725,10,-4.651,0,0.455,6.8e-05,3.09e-06,0.636,0.436,181.391,audio_features,spotify:track:3T3oG6g4aTqPzvy8bAD6Kw,https://api.spotify.com/v1/tracks/3T3oG6g4aTqPzvy8bAD6Kw,https://api.spotify.com/v1/audio-analysis/3T3oG6g4aTqPzvy8bAD6Kw,4
4F3Q6wO57RKmj9APhAswEs,Gobstopper,J Dilla,Donuts,2006-02-07,65173,2018-07-05 20:12:52+00:00,"['alternative hip hop', 'detroit hip hop', 'hip hop', 'instrumental hip hop']",0.368,0.791,2,-6.889,1,0.169,0.0156,0.741,0.162,0.723,174.28,audio_features,spotify:track:4F3Q6wO57RKmj9APhAswEs,https://api.spotify.com/v1/tracks/4F3Q6wO57RKmj9APhAswEs,https://api.spotify.com/v1/audio-analysis/4F3Q6wO57RKmj9APhAswEs,4
4f9Pw6xHnsl380b4ukvFDi,Anti-American Graffiti,J Dilla,Donuts,2006-02-07,113720,2018-07-05 20:12:52+00:00,"['alternative hip hop', 'detroit hip hop', 'hip hop', 'instrumental hip hop']",0.444,0.882,1,-7.508,1,0.371,0.0126,0.0834,0.66,0.342,181.371,audio_features,spotify:track:4f9Pw6xHnsl380b4ukvFDi,https://api.spotify.com/v1/tracks/4f9Pw6xHnsl380b4ukvFDi,https://api.spotify.com/v1/audio-analysis/4f9Pw6xHnsl380b4ukvFDi,4
4fy2Asi2h2BrzpzipU8zWl,Stepson Of The Clapper,J Dilla,Donuts,2006-02-07,61400,2018-07-05 20:12:52+00:00,"['alternative hip hop', 'detroit hip hop', 'hip hop', 'instrumental hip hop']",0.623,0.683,1,-7.853,1,0.325,0.0485,0.655,0.312,0.191,99.423,audio_features,spotify:track:4fy2Asi2h2BrzpzipU8zWl,https://api.spotify.com/v1/tracks/4fy2Asi2h2BrzpzipU8zWl,https://api.spotify.com/v1/audio-analysis/4fy2Asi2h2BrzpzipU8zWl,4
4jVqbLx0MvlIaj3h2D872X,Don't Cry,J Dilla,Donuts,2006-02-07,119386,2018-07-05 20:12:52+00:00,"['alternative hip hop', 'detroit hip hop', 'hip hop', 'instrumental hip hop']",0.23,0.772,1,-6.349,1,0.342,0.054,0.000138,0.644,0.589,173.377,audio_features,spotify:track:4jVqbLx0MvlIaj3h2D872X,https://api.spotify.com/v1/tracks/4jVqbLx0MvlIaj3h2D872X,https://api.spotify.com/v1/audio-analysis/4jVqbLx0MvlIaj3h2D872X,5
4tOtcZVe8K8Say8QdE9mIq,Dilla Says Go,J Dilla,Donuts,2006-02-07,76400,2018-07-05 20:12:52+00:00,"['alternative hip hop', 'detroit hip hop', 'hip hop', 'instrumental hip hop']",0.415,0.509,1,-9.942,0,0.548,0.594,9.08e-05,0.456,0.704,141.871,audio_features,spotify:track:4tOtcZVe8K8Say8QdE9mIq,https://api.spotify.com/v1/tracks/4tOtcZVe8K8Say8QdE9mIq,https://api.spotify.com/v1/audio-analysis/4tOtcZVe8K8Say8QdE9mIq,3
5949putHlm20yDcbAtK75m,Waves,J Dilla,Donuts,2006-02-07,98506,2018-07-05 20:12:52+00:00,"['alternative hip hop', 'detroit hip hop', 'hip hop', 'instrumental hip hop']",0.54,0.522,10,-8.115,0,0.28,0.448,0.602,0.123,0.534,89.827,audio_features,spotify:track:5949putHlm20yDcbAtK75m,https://api.spotify.com/v1/tracks/5949putHlm20yDcbAtK75m,https://api.spotify.com/v1/audio-analysis/5949putHlm20yDcbAtK75m,4
5jZgeKeNDkx6vxad9duCR0,Two Can Win,J Dilla,Donuts,2006-02-07,107293,2018-07-05 20:12:52+00:00,"['alternative hip hop', 'detroit hip hop', 'hip hop', 'instrumental hip hop']",0.387,0.761,10,-9.68,0,0.41,0.011,0.224,0.775,0.807,185.182,audio_features,spotify:track:5jZgeKeNDkx6vxad9duCR0,https://api.spotify.com/v1/tracks/5jZgeKeNDkx6vxad9duCR0,https://api.spotify.com/v1/audio-analysis/5jZgeKeNDkx6vxad9duCR0,4
5l9fYkKOT4aZSpxshZzmV5,Donuts (Outro),J Dilla,Donuts,2006-02-07,12666,2018-07-05 20:12:52+00:00,"['alternative hip hop', 'detroit hip hop', 'hip hop', 'instrumental hip hop']",0.0,0.455,2,-10.946,1,0.0,0.0346,0.956,0.343,0.0,0.0,audio_features,spotify:track:5l9fYkKOT4aZSpxshZzmV5,https://api.spotify.com/v1/tracks/5l9fYkKOT4aZSpxshZzmV5,https://api.spotify.com/v1/audio-analysis/5l9fYkKOT4aZSpxshZzmV5,0
5sPsGwxdBGOPlvzOjI9knG,Bye.,J Dilla,Donuts,2006-02-07,87573,2018-07-05 20:12:52+00:00,"['alternative hip hop', 'detroit hip hop', 'hip hop', 'instrumental hip hop']",0.602,0.405,1,-9.387,1,0.106,0.637,0.73,0.106,0.514,89.871,audio_features,spotify:track:5sPsGwxdBGOPlvzOjI9knG,https://api.spotify.com/v1/tracks/5sPsGwxdBGOPlvzOjI9knG,https://api.spotify.com/v1/audio-analysis/5sPsGwxdBGOPlvzOjI9knG,4
60ymnUlFhGHcpntQU0rys0,"The Twister (Huh, What)",J Dilla,Donuts,2006-02-07,76960,2018-07-05 20:12:52+00:00,"['alternative hip hop', 'detroit hip hop', 'hip hop', 'instrumental hip hop']",0.292,0.885,5,-5.644,0,0.305,0.0108,0.233,0.352,0.77,194.977,audio_features,spotify:track:60ymnUlFhGHcpntQU0rys0,https://api.spotify.com/v1/tracks/60ymnUlFhGHcpntQU0rys0,https://api.spotify.com/v1/audio-analysis/60ymnUlFhGHcpntQU0rys0,4
630qk4sHFkLgvBgH3gmcch,Geek Down,J Dilla,Donuts,2006-02-07,79520,2018-07-05 20:12:52+00:00,"['alternative hip hop', 'detroit hip hop', 'hip hop', 'instrumental hip hop']",0.595,0.707,10,-6.564,0,0.343,0.00528,0.0502,0.293,0.559,92.736,audio_features,spotify:track:630qk4sHFkLgvBgH3gmcch,https://api.spotify.com/v1/tracks/630qk4sHFkLgvBgH3gmcch,https://api.spotify.com/v1/audio-analysis/630qk4sHFkLgvBgH3gmcch,4
63nLTE8alkNlpudCkxUnd1,Mash,J Dilla,Donuts,2006-02-07,91080,2018-07-05 20:12:52+00:00,"['alternative hip hop', 'detroit hip hop', 'hip hop', 'instrumental hip hop']",0.669,0.812,8,-6.463,0,0.253,0.581,0.863,0.412,0.269,101.583,audio_features,spotify:track:63nLTE8alkNlpudCkxUnd1,https://api.spotify.com/v1/tracks/63nLTE8alkNlpudCkxUnd1,https://api.spotify.com/v1/audio-analysis/63nLTE8alkNlpudCkxUnd1,4
6H60oowae4VVDEQrr9nkEE,Airworks,J Dilla,Donuts,2006-02-07,104560,2018-07-05 20:12:52+00:00,"['alternative hip hop', 'detroit hip hop', 'hip hop', 'instrumental hip hop']",0.489,0.602,7,-7.801,1,0.068,0.501,0.117,0.354,0.608,90.11,audio_features,spotify:track:6H60oowae4VVDEQrr9nkEE,https://api.spotify.com/v1/tracks/6H60oowae4VVDEQrr9nkEE,https://api.spotify.com/v1/audio-analysis/6H60oowae4VVDEQrr9nkEE,4
6PQRgYgEPLcdtm8xMG4Nxe,Light My Fire,J Dilla,Donuts,2006-02-07,35640,2018-07-05 20:12:52+00:00,"['alternative hip hop', 'detroit hip hop', 'hip hop', 'instrumental hip hop']",0.501,0.809,6,-8.547,1,0.331,0.00435,0.0164,0.78,0.832,97.813,audio_features,spotify:track:6PQRgYgEPLcdtm8xMG4Nxe,https://api.spotify.com/v1/tracks/6PQRgYgEPLcdtm8xMG4Nxe,https://api.spotify.com/v1/audio-analysis/6PQRgYgEPLcdtm8xMG4Nxe,4
6VQZG1LqWPavfJJ5cR98vF,Walkinonit,J Dilla,Donuts,2006-02-07,75053,2018-07-05 20:12:52+00:00,"['alternative hip hop', 'detroit hip hop', 'hip hop', 'instrumental hip hop']",0.654,0.759,10,-7.915,0,0.292,0.68,0.341,0.388,0.381,96.261,audio_features,spotify:track:6VQZG1LqWPavfJJ5cR98vF,https://api.spotify.com/v1/tracks/6VQZG1LqWPavfJJ5cR98vF,https://api.spotify.com/v1/audio-analysis/6VQZG1LqWPavfJJ5cR98vF,4
6qK7s9JlNBfYLWPb1nwQAG,Workinonit,J Dilla,Donuts,2006-02-07,177120,2018-07-05 20:12:52+00:00,"['alternative hip hop', 'detroit hip hop', 'hip hop', 'instrumental hip hop']",0.651,0.695,11,-7.497,0,0.244,0.0714,0.498,0.585,0.543,92.981,audio_features,spotify:track:6qK7s9JlNBfYLWPb1nwQAG,https://api.spotify.com/v1/tracks/6qK7s9JlNBfYLWPb1nwQAG,https://api.spotify.com/v1/audio-analysis/6qK7s9JlNBfYLWPb1nwQAG,4
7AD3F8BbgPCgW9Q46duca9,One For Ghost,J Dilla,Donuts,2006-02-07,78226,2018-07-05 20:12:52+00:00,"['alternative hip hop', 'detroit hip hop', 'hip hop', 'instrumental hip hop']",0.591,0.543,2,-8.253,1,0.0722,0.322,0.852,0.285,0.366,85.012,audio_features,spotify:track:7AD3F8BbgPCgW9Q46duca9,https://api.spotify.com/v1/tracks/7AD3F8BbgPCgW9Q46duca9,https://api.spotify.com/v1/audio-analysis/7AD3F8BbgPCgW9Q46duca9,4
7E0zDVUHKmBVuckXrliBwK,One Eleven,J Dilla,Donuts,2006-02-07,71013,2018-07-05 20:12:52+00:00,"['alternative hip hop', 'detroit hip hop', 'hip hop', 'instrumental hip hop']",0.378,0.661,1,-8.71,1,0.443,0.0288,0.00475,0.684,0.412,175.308,audio_features,spotify:track:7E0zDVUHKmBVuckXrliBwK,https://api.spotify.com/v1/tracks/7E0zDVUHKmBVuckXrliBwK,https://api.spotify.com/v1/audio-analysis/7E0zDVUHKmBVuckXrliBwK,4
7oeWitA7Lu8O76NrmhfgZ8,Time: The Donut of the Heart,J Dilla,Donuts,2006-02-07,98720,2018-07-05 20:12:52+00:00,"['alternative hip hop', 'detroit hip hop', 'hip hop', 'instrumental hip hop']",0.419,0.713,5,-8.867,0,0.0975,0.0685,0.541,0.291,0.555,186.788,audio_features,spotify:track:7oeWitA7Lu8O76NrmhfgZ8,https://api.spotify.com/v1/tracks/7oeWitA7Lu8O76NrmhfgZ8,https://api.spotify.com/v1/audio-analysis/7oeWitA7Lu8O76NrmhfgZ8,4
0E6PsO3ymCfUh7pJQjBgkj,APESHIT,The Carters,EVERYTHING IS LOVE,2018-06-16,264853,2018-07-01 11:57:54+00:00,['r&b'],0.705,0.784,2,-6.477,1,0.271,0.0133,0.0,0.168,0.377,160.035,audio_features,spotify:track:0E6PsO3ymCfUh7pJQjBgkj,https://api.spotify.com/v1/tracks/0E6PsO3ymCfUh7pJQjBgkj,https://api.spotify.com/v1/audio-analysis/0E6PsO3ymCfUh7pJQjBgkj,4
0gu5B9dUOiLezdDjrLPCCV,FRIENDS,The Carters,EVERYTHING IS LOVE,2018-06-16,344293,2018-07-01 11:57:54+00:00,['r&b'],0.75,0.573,10,-8.391,0,0.0779,0.137,1.89e-05,0.133,0.303,143.948,audio_features,spotify:track:0gu5B9dUOiLezdDjrLPCCV,https://api.spotify.com/v1/tracks/0gu5B9dUOiLezdDjrLPCCV,https://api.spotify.com/v1/audio-analysis/0gu5B9dUOiLezdDjrLPCCV,4
2PPJ49WjSLWpMkGrAEsprg,713,The Carters,EVERYTHING IS LOVE,2018-06-16,193386,2018-07-01 11:57:54+00:00,['r&b'],0.498,0.666,6,-5.907,0,0.381,0.186,0.0,0.0794,0.399,177.844,audio_features,spotify:track:2PPJ49WjSLWpMkGrAEsprg,https://api.spotify.com/v1/tracks/2PPJ49WjSLWpMkGrAEsprg,https://api.spotify.com/v1/audio-analysis/2PPJ49WjSLWpMkGrAEsprg,4
2rCuBpIkHVtY16o0PRv2GS,BLACK EFFECT,The Carters,EVERYTHING IS LOVE,2018-06-16,315040,2018-07-01 11:57:54+00:00,['r&b'],0.459,0.686,0,-6.592,0,0.453,0.181,0.0,0.481,0.545,147.703,audio_features,spotify:track:2rCuBpIkHVtY16o0PRv2GS,https://api.spotify.com/v1/tracks/2rCuBpIkHVtY16o0PRv2GS,https://api.spotify.com/v1/audio-analysis/2rCuBpIkHVtY16o0PRv2GS,4
44lusH2vzc4sRAwsooRhPh,NICE,The Carters,EVERYTHING IS LOVE,2018-06-16,233680,2018-07-01 11:57:54+00:00,['r&b'],0.912,0.533,1,-5.587,1,0.0618,0.092,1.48e-06,0.174,0.208,119.922,audio_features,spotify:track:44lusH2vzc4sRAwsooRhPh,https://api.spotify.com/v1/tracks/44lusH2vzc4sRAwsooRhPh,https://api.spotify.com/v1/audio-analysis/44lusH2vzc4sRAwsooRhPh,4
4F8V44j8cbjHnXjfW2HruU,BOSS,The Carters,EVERYTHING IS LOVE,2018-06-16,244133,2018-07-01 11:57:54+00:00,['r&b'],0.813,0.488,11,-7.737,0,0.257,0.187,0.000132,0.231,0.688,139.983,audio_features,spotify:track:4F8V44j8cbjHnXjfW2HruU,https://api.spotify.com/v1/tracks/4F8V44j8cbjHnXjfW2HruU,https://api.spotify.com/v1/audio-analysis/4F8V44j8cbjHnXjfW2HruU,4
4imKIkVUzP2Qmf4QeMGrPQ,HEARD ABOUT US,The Carters,EVERYTHING IS LOVE,2018-06-16,190026,2018-07-01 11:57:54+00:00,['r&b'],0.683,0.437,11,-9.867,0,0.14,0.373,0.0,0.102,0.198,116.919,audio_features,spotify:track:4imKIkVUzP2Qmf4QeMGrPQ,https://api.spotify.com/v1/tracks/4imKIkVUzP2Qmf4QeMGrPQ,https://api.spotify.com/v1/audio-analysis/4imKIkVUzP2Qmf4QeMGrPQ,4
54vcvhmByc2BC4k9JDcQrj,SUMMER,The Carters,EVERYTHING IS LOVE,2018-06-16,285200,2018-07-01 11:57:54+00:00,['r&b'],0.596,0.565,10,-6.389,1,0.069,0.113,1.27e-05,0.323,0.539,135.328,audio_features,spotify:track:54vcvhmByc2BC4k9JDcQrj,https://api.spotify.com/v1/tracks/54vcvhmByc2BC4k9JDcQrj,https://api.spotify.com/v1/audio-analysis/54vcvhmByc2BC4k9JDcQrj,4
7szhY56rkD20Ai9AxJaicE,LOVEHAPPY,The Carters,EVERYTHING IS LOVE,2018-06-16,229026,2018-07-01 11:57:54+00:00,['r&b'],0.65,0.906,0,-5.284,1,0.229,0.0113,0.0,0.166,0.579,81.994,audio_features,spotify:track:7szhY56rkD20Ai9AxJaicE,https://api.spotify.com/v1/tracks/7szhY56rkD20Ai9AxJaicE,https://api.spotify.com/v1/audio-analysis/7szhY56rkD20Ai9AxJaicE,4
0bxmVPKnEopTyuMMkaTvUb,Issues/Hold On,Teyana Taylor,K.T.S.E.,2018-06-23,185979,2018-06-30 14:14:00+00:00,"['alternative r&b', 'hip pop', 'r&b', 'urban contemporary']",0.528,0.523,7,-4.82,1,0.0523,0.833,1.53e-06,0.103,0.692,93.06,audio_features,spotify:track:0bxmVPKnEopTyuMMkaTvUb,https://api.spotify.com/v1/tracks/0bxmVPKnEopTyuMMkaTvUb,https://api.spotify.com/v1/audio-analysis/0bxmVPKnEopTyuMMkaTvUb,4
0qWsp7jWCCLJtHWGB6NGBB,3Way,Teyana Taylor,K.T.S.E.,2018-06-23,203636,2018-06-30 14:14:00+00:00,"['alternative r&b', 'hip pop', 'r&b', 'urban contemporary']",0.449,0.307,6,-9.575,1,0.0682,0.787,0.0,0.142,0.346,116.901,audio_features,spotify:track:0qWsp7jWCCLJtHWGB6NGBB,https://api.spotify.com/v1/tracks/0qWsp7jWCCLJtHWGB6NGBB,https://api.spotify.com/v1/audio-analysis/0qWsp7jWCCLJtHWGB6NGBB,1
38HcgcQC4suvti0Sa0e5yc,Rose In Harlem,Teyana Taylor,K.T.S.E.,2018-06-23,222828,2018-06-30 14:14:00+00:00,"['alternative r&b', 'hip pop', 'r&b', 'urban contemporary']",0.543,0.567,2,-5.241,0,0.129,0.468,0.0,0.171,0.351,143.744,audio_features,spotify:track:38HcgcQC4suvti0Sa0e5yc,https://api.spotify.com/v1/tracks/38HcgcQC4suvti0Sa0e5yc,https://api.spotify.com/v1/audio-analysis/38HcgcQC4suvti0Sa0e5yc,4
3RykIiejIO6BEhxSSrXRhH,WTP,Teyana Taylor,K.T.S.E.,2018-06-23,166849,2018-06-30 14:14:00+00:00,"['alternative r&b', 'hip pop', 'r&b', 'urban contemporary']",0.909,0.52,2,-7.417,1,0.0606,0.0116,2.91e-06,0.0677,0.576,119.825,audio_features,spotify:track:3RykIiejIO6BEhxSSrXRhH,https://api.spotify.com/v1/tracks/3RykIiejIO6BEhxSSrXRhH,https://api.spotify.com/v1/audio-analysis/3RykIiejIO6BEhxSSrXRhH,4
3nXrCAE44KlevAkQB2XWcN,Gonna Love Me,Teyana Taylor,K.T.S.E.,2018-06-23,166997,2018-06-30 14:14:00+00:00,"['alternative r&b', 'hip pop', 'r&b', 'urban contemporary']",0.514,0.506,10,-7.095,0,0.28,0.402,2.56e-05,0.191,0.312,88.044,audio_features,spotify:track:3nXrCAE44KlevAkQB2XWcN,https://api.spotify.com/v1/tracks/3nXrCAE44KlevAkQB2XWcN,https://api.spotify.com/v1/audio-analysis/3nXrCAE44KlevAkQB2XWcN,4
4jHr4JxHaYgRIR0bXHJeAH,No Manners,Teyana Taylor,K.T.S.E.,2018-06-23,98661,2018-06-30 14:14:00+00:00,"['alternative r&b', 'hip pop', 'r&b', 'urban contemporary']",0.498,0.608,8,-5.299,0,0.0488,0.243,8.08e-05,0.312,0.515,146.038,audio_features,spotify:track:4jHr4JxHaYgRIR0bXHJeAH,https://api.spotify.com/v1/tracks/4jHr4JxHaYgRIR0bXHJeAH,https://api.spotify.com/v1/audio-analysis/4jHr4JxHaYgRIR0bXHJeAH,4
6NqbN00vLmWfrQSx2wjD4z,Hurry,Teyana Taylor,K.T.S.E.,2018-06-23,174200,2018-06-30 14:14:00+00:00,"['alternative r&b', 'hip pop', 'r&b', 'urban contemporary']",0.696,0.463,7,-8.562,1,0.126,0.824,0.0,0.104,0.53,81.35,audio_features,spotify:track:6NqbN00vLmWfrQSx2wjD4z,https://api.spotify.com/v1/tracks/6NqbN00vLmWfrQSx2wjD4z,https://api.spotify.com/v1/audio-analysis/6NqbN00vLmWfrQSx2wjD4z,4
6gDJbgtCENoIouUjInc0I3,Never Would Have Made It,Teyana Taylor,K.T.S.E.,2018-06-23,159924,2018-06-30 14:14:00+00:00,"['alternative r&b', 'hip pop', 'r&b', 'urban contemporary']",0.63,0.456,4,-9.568,1,0.131,0.473,2.61e-06,0.216,0.362,107.809,audio_features,spotify:track:6gDJbgtCENoIouUjInc0I3,https://api.spotify.com/v1/tracks/6gDJbgtCENoIouUjInc0I3,https://api.spotify.com/v1/audio-analysis/6gDJbgtCENoIouUjInc0I3,4
